,participant,block,order,spelling,wnw,resp,accuracy,prev.acc,rt,prev.rt,freq,prev.wnw,fg,wfnw,resp.1,ve
3681,1,8,3881,scack,2,2,1,1,598,600,NA,1,NA,7,2,0
3682,1,8,3882,trerk,2,2,1,1,532,598,NA,2,NA,7,2,0
3683,1,8,3883,brogers,2,2,1,1,565,532,NA,2,NA,7,2,1
3684,1,8,3884,mommen,1,2,0,1,1747,565,0,2,1,1,2,0
3685,1,8,3885,moeslijk,2,2,1,0,707,1747,NA,1,NA,7,2,1
3686,1,8,3886,bede,1,2,0,1,621,707,0.2973,2,2,2,2,0
3687,1,8,3887,tacht,2,2,1,0,745,621,NA,1,NA,7,2,0
3688,1,8,3888,denkers,1,1,1,1,545,745,0.686,2,3,3,1,0
3689,1,8,3889,beplam,2,2,1,1,561,545,NA,1,NA,7,2,0
3690,1,8,3890,scherm,1,1,1,1,497,561,13.675,2,5,5,1,1
3691,1,8,3891,witter,1,2,0,1,562,497,0.8232,1,3,3,2,0
3692,1,8,3892,maagzweer,1,1,1,0,513,562,1.7151,1,4,4,1,0
3693,1,8,3893,schept,1,1,1,1,627,513,2.6069,1,4,4,1,0
3694,1,8,3894,koraal,1,1,1,1,495,627,0.8232,1,3,3,1,0
3695,1,8,3895,geknakt,1,1,1,1,593,495,0.2515,1,2,2,1,0
3696,1,8,3896,dreizend,2,2,1,1,1055,593,NA,1,NA,7,2,0
3697,1,8,3897,zeetje,1,1,1,1,955,1055,0,2,1,1,1,0
3698,1,8,3898,pele,2,2,1,1,650,955,NA,1,NA,7,2,0
3699,1,8,3899,belast,1,1,1,1,566,650,2.4469,2,4,4,1,0
3700,1,8,3900,geschookt,2,2,1,1,614,566,NA,1,NA,7,2,0
3701,1,8,3901,tolmij,2,2,1,1,597,614,NA,2,NA,7,2,0
3702,1,8,3902,jath,2,2,1,1,596,597,NA,2,NA,7,2,0
3703,1,8,3903,ruwheid,1,1,1,1,498,596,0.1372,2,2,2,1,1
3704,1,8,3904,breeduit,1,2,0,1,531,498,0.1143,1,NA,NA,2,0
3705,1,8,3905,kleken,2,2,1,0,580,531,NA,1,NA,7,2,0
3706,1,8,3906,nieren,1,1,1,1,531,580,4.1162,2,5,5,1,0
3707,1,8,3907,lesjes,1,1,1,1,690,531,0.2287,1,2,2,1,0
3708,1,8,3908,slotsom,1,1,1,1,620,690,0.1601,1,2,2,1,0
3709,1,8,3909,depot,1,1,1,1,633,620,2.2182,1,4,4,1,0
3710,1,8,3910,brulden,1,1,1,1,582,633,0.0915,1,1,1,1,0
3711,1,8,3911,sterren,1,1,1,1,452,582,34.5077,1,6,6,1,0
3712,1,8,3912,loodje,1,1,1,1,504,452,2.1953,1,4,4,1,0
3713,1,8,3913,grippig,2,2,1,1,746,504,NA,1,NA,7,2,0
3714,1,8,3914,ruts,2,2,1,1,611,746,NA,2,NA,7,2,0
3715,1,8,3915,baanden,1,1,1,1,783,611,0.0686,2,1,1,1,0
3716,1,8,3916,compact,1,1,1,1,486,783,0.7775,1,3,3,1,0
3717,1,8,3917,postbus,1,1,1,1,505,486,1.5093,1,4,4,1,0
3718,1,8,3918,wutten,2,2,1,1,586,505,NA,1,NA,7,2,1
3719,1,8,3919,schaden,1,2,0,1,1641,586,3.3158,2,4,4,2,1
3721,1,8,3921,rondo's,1,2,0,0,639,2000,0,1,1,1,2,0
3722,1,8,3922,durven,1,1,1,0,539,639,16.6021,1,6,6,1,0
3723,1,8,3923,hoden,2,2,1,1,636,539,NA,1,NA,7,2,0
3724,1,8,3924,kraker,1,1,1,1,472,636,0.4802,2,NA,NA,1,0
3725,1,8,3925,vuur,1,1,1,1,443,472,100.573,1,6,6,1,0
3726,1,8,3926,kalker,2,2,1,1,687,443,NA,1,NA,7,2,1
3727,1,8,3927,scheintje,2,1,0,1,650,687,NA,2,NA,7,1,0
3728,1,8,3928,pakjes,1,1,1,0,437,650,6.3801,2,5,5,1,0
3729,1,8,3929,kordons,1,1,1,1,1498,437,0,1,1,1,1,0
3730,1,8,3930,moppert,1,1,1,1,676,1498,0.1829,1,2,2,1,0
3731,1,8,3931,bezoekt,1,1,1,1,430,676,4.0705,1,5,5,1,0
3732,1,8,3932,voem,2,2,1,1,1347,430,NA,1,NA,7,2,0
3733,1,8,3933,fatt,2,2,1,1,546,1347,NA,2,NA,7,2,0
3734,1,8,3934,frasts,2,2,1,1,1202,546,NA,2,NA,7,2,0
3735,1,8,3935,hangkast,1,1,1,1,536,1202,0.0229,2,1,1,1,0
3736,1,8,3936,heenweg,1,1,1,1,585,536,0.4345,1,2,2,1,0
3737,1,8,3937,bindee,2,2,1,1,503,585,NA,1,NA,7,2,0
3738,1,8,3938,ontreit,2,2,1,1,745,503,NA,2,NA,7,2,1
3739,1,8,3939,tijen,1,2,0,1,657,745,0,2,1,1,2,0
3740,1,8,3940,vliegveld,1,1,1,0,508,657,32.0608,1,6,6,1,0
3741,1,8,3941,kroetje,2,2,1,1,798,508,NA,1,NA,7,2,0
3742,1,8,3942,snikkels,2,2,1,1,739,798,NA,2,NA,7,2,0
3743,1,8,3943,strekt,1,1,1,1,556,739,1.6008,2,4,4,1,0
3744,1,8,3944,kappers,1,1,1,1,924,556,0.6632,1,3,3,1,0
3745,1,8,3945,esdijfs,2,2,1,1,556,924,NA,1,NA,7,2,0
3746,1,8,3946,gejoel,1,1,1,1,1244,556,0.1829,2,2,2,1,0
3747,1,8,3947,klof,2,2,1,1,1072,1244,NA,1,NA,7,2,0
3748,1,8,3948,kliedig,2,2,1,1,602,1072,NA,2,NA,7,2,0
3749,1,8,3949,snal,2,2,1,1,632,602,NA,2,NA,7,2,0
3750,1,8,3950,maart,1,1,1,1,549,632,8.3925,2,5,5,1,0
3751,1,8,3951,esmeel,2,2,1,1,533,549,NA,1,NA,7,2,0
3752,1,8,3952,verkoos,1,1,1,1,517,533,1.3492,2,4,4,1,0
3753,1,8,3953,lijpel,2,2,1,1,486,517,NA,1,NA,7,2,0
3754,1,8,3954,faar,2,2,1,1,521,486,NA,2,NA,7,2,0
3755,1,8,3955,ligaal,2,2,1,1,603,521,NA,2,NA,7,2,0
3756,1,8,3956,schosrijk,2,2,1,1,552,603,NA,2,NA,7,2,0
3757,1,8,3957,plateaus,1,1,1,1,536,552,0.1372,2,2,2,1,0
3758,1,8,3958,cocktail,1,1,1,1,489,536,4.1391,1,5,5,1,0
3759,1,8,3959,vrachtschip,1,1,1,1,475,489,2.5383,1,4,4,1,0
3760,1,8,3960,meerdeur,2,2,1,1,574,475,NA,1,NA,7,2,0
3761,1,8,3961,golfroek,2,2,1,1,557,574,NA,2,NA,7,2,0
3762,1,8,3962,handschoen,1,1,1,1,444,557,6.6774,2,5,5,1,0
3763,1,8,3963,truien,1,1,1,1,527,444,1.3492,1,4,4,1,0
3764,1,8,3964,popje,1,1,1,1,480,527,2.8814,1,4,4,1,0
3765,1,8,3965,grantte,2,2,1,1,627,480,NA,1,NA,7,2,0
3766,1,8,3966,bijboort,2,2,1,1,512,627,NA,2,NA,7,2,0
3767,1,8,3967,bijlaast,2,2,1,1,560,512,NA,2,NA,7,2,0
3768,1,8,3968,brale,2,2,1,1,512,560,NA,2,NA,7,2,0
3769,1,8,3969,boesje,2,2,1,1,481,512,NA,2,NA,7,2,0
3770,1,8,3970,histjes,2,2,1,1,452,481,NA,2,NA,7,2,0
3771,1,8,3971,arzie,2,2,1,1,487,452,NA,2,NA,7,2,0
3772,1,8,3972,vikten,2,2,1,1,426,487,NA,2,NA,7,2,0
3773,1,8,3973,parcams,2,2,1,1,511,426,NA,2,NA,7,2,0
3774,1,8,3974,schot,1,1,1,1,513,511,33.0441,2,6,6,1,0
3775,1,8,3975,ong,2,2,1,1,465,513,NA,1,NA,7,2,0
3776,1,8,3976,tieten,1,1,1,1,533,465,24.4687,2,6,6,1,0
3777,1,8,3977,cok,2,2,1,1,518,533,NA,1,NA,7,2,0
3778,1,8,3978,prevaar,2,2,1,1,503,518,NA,2,NA,7,2,0
3779,1,8,3979,hieren,2,2,1,1,952,503,NA,2,NA,7,2,0
3780,1,8,3980,zeis,1,1,1,1,793,952,0.5717,2,3,3,1,1
3781,1,8,3981,vespers,1,2,0,1,558,793,0.1601,1,2,2,2,0
3782,1,8,3982,gedield,2,2,1,0,685,558,NA,1,NA,7,2,0
3783,1,8,3983,vergeet,1,1,1,1,488,685,199.5453,2,6,6,1,0
3784,1,8,3984,biefstuk,1,1,1,1,459,488,7.3635,1,5,5,1,1
3785,1,8,3985,luilen,2,1,0,1,462,459,NA,1,NA,7,1,0
3786,1,8,3986,klubben,2,2,1,0,641,462,NA,2,NA,7,2,0
3787,1,8,3987,vatten,1,1,1,1,573,641,5.0538,2,5,5,1,0
3788,1,8,3988,sektes,1,1,1,1,700,573,0.2744,1,2,2,1,0
3789,1,8,3989,kapsel,1,1,1,1,502,700,7.5464,1,5,5,1,0
3790,1,8,3990,dichtkomst,2,2,1,1,1063,502,NA,1,NA,7,2,0
3791,1,8,3991,mikjes,2,2,1,1,579,1063,NA,2,NA,7,2,0
3792,1,8,3992,steedpot,2,2,1,1,513,579,NA,2,NA,7,2,0
3793,1,8,3993,proeide,2,2,1,1,610,513,NA,2,NA,7,2,0
3794,1,8,3994,vergracht,2,2,1,1,495,610,NA,2,NA,7,2,0
3795,1,8,3995,elg,2,2,1,1,546,495,NA,2,NA,7,2,0
3796,1,8,3996,gemaast,2,2,1,1,738,546,NA,2,NA,7,2,0
3797,1,8,3997,tas,1,1,1,1,521,738,58.3589,2,6,6,1,0
3798,1,8,3998,scheiding,1,1,1,1,603,521,19.049,1,6,6,1,0
3799,1,8,3999,rafels,1,1,1,1,713,603,0.0686,1,1,1,1,0
3800,1,8,4000,prizee,2,2,1,1,499,713,NA,1,NA,7,2,0
3801,1,8,4001,graven,1,1,1,1,474,499,26.138,2,6,6,1,0
3802,1,8,4002,krunten,2,2,1,1,605,474,NA,1,NA,7,2,0
3803,1,8,4003,handdruk,1,1,1,1,523,605,2.5155,2,4,4,1,0
3804,1,8,4004,bytes,1,1,1,1,700,523,0.2973,1,2,2,1,0
3805,1,8,4005,linkse,1,1,1,1,613,700,6.4945,1,5,5,1,0
3806,1,8,4006,verhoord,1,1,1,1,466,613,4.1162,1,5,5,1,0
3807,1,8,4007,bammen,2,2,1,1,566,466,NA,1,NA,7,2,0
3808,1,8,4008,gepricht,2,2,1,1,564,566,NA,2,NA,7,2,1
3809,1,8,4009,provo,1,2,0,1,468,564,0.343,2,2,2,2,0
3810,1,8,4010,gezwel,1,1,1,0,503,468,1.3949,1,4,4,1,0
3811,1,8,4011,marge,1,1,1,1,569,503,3.979,1,5,5,1,0
3812,1,8,4012,mantje,2,2,1,1,696,569,NA,1,NA,7,2,0
3813,1,8,4013,eitjes,1,1,1,1,434,696,3.11,2,4,4,1,0
3814,1,8,4014,takken,1,1,1,1,487,434,3.6589,1,4,4,1,0
3815,1,8,4015,crèmes,1,1,1,1,650,487,0.1829,1,2,2,1,0
3816,1,8,4016,eiland,1,1,1,1,597,650,51.59,1,6,6,1,0
3817,1,8,4017,woeste,1,1,1,1,547,597,3.2244,1,4,4,1,0
3818,1,8,4018,zegden,1,1,1,1,1379,547,0.9605,1,3,3,1,0
3819,1,8,4019,strooien,1,1,1,1,497,1379,1.6236,1,4,4,1,0
3820,1,8,4020,cursors,1,1,1,1,643,497,0,1,1,1,1,0
3821,1,8,4021,kette,2,2,1,1,543,643,NA,1,NA,7,2,0
3822,1,8,4022,strozak,1,1,1,1,559,543,0.0686,2,1,1,1,0
3823,1,8,4023,tustig,2,2,1,1,590,559,NA,1,NA,7,2,0
3824,1,8,4024,verrat,2,2,1,1,684,590,NA,2,NA,7,2,0
3825,1,8,4025,kunars,2,2,1,1,471,684,NA,2,NA,7,2,0
3826,1,8,4026,westers,1,1,1,1,506,471,0.3202,2,2,2,1,0
3827,1,8,4027,huimpje,2,2,1,1,587,506,NA,1,NA,7,2,0
3828,1,8,4028,schid,2,2,1,1,490,587,NA,2,NA,7,2,0
3829,1,8,4029,centjes,1,1,1,1,572,490,0.6403,2,3,3,1,0
3830,1,8,4030,trommels,1,1,1,1,427,572,1.0291,1,3,3,1,0
3831,1,8,4031,kano's,1,1,1,1,511,427,0.5488,1,3,3,1,1
3832,1,8,4032,farmers,1,2,0,1,449,511,0.1372,1,2,2,2,0
3833,1,8,4033,tertjes,2,2,1,0,469,449,NA,1,NA,7,2,0
3834,1,8,4034,hoorns,1,1,1,1,456,469,2.5612,2,4,4,1,1
3835,1,8,4035,barden,1,2,0,1,635,456,0.0915,1,1,1,2,0
3836,1,8,4036,drap,2,2,1,0,616,635,NA,1,NA,7,2,0
3837,1,8,4037,stuimend,2,2,1,1,901,616,NA,2,NA,7,2,0
3838,1,8,4038,besaald,2,2,1,1,582,901,NA,2,NA,7,2,0
3839,1,8,4039,laag,1,1,1,1,469,582,31.1003,2,6,6,1,0
3840,1,8,4040,ploppen,1,1,1,1,713,469,0.0915,1,1,1,1,0
3841,1,8,4041,verzorgt,1,1,1,1,434,713,3.2244,1,4,4,1,0
3842,1,8,4042,codloy,2,2,1,1,614,434,NA,1,NA,7,2,0
3843,1,8,4043,haperd,2,2,1,1,564,614,NA,2,NA,7,2,0
3844,1,8,4044,paandde,2,2,1,1,547,564,NA,2,NA,7,2,0
3845,1,8,4045,vluchtig,1,1,1,1,515,547,1.5779,2,4,4,1,0
3846,1,8,4046,printer,1,1,1,1,548,515,0.8918,1,3,3,1,0
3847,1,8,4047,prooise,2,2,1,1,564,548,NA,1,NA,7,2,0
3848,1,8,4048,spelend,1,1,1,1,500,564,0.7546,2,3,3,1,0
3849,1,8,4049,gief,2,2,1,1,453,500,NA,1,NA,7,2,0
3850,1,8,4050,brengt,1,1,1,1,457,453,108.3481,2,6,6,1,1
3851,1,8,4051,spreien,1,2,0,1,605,457,0.0915,1,1,1,2,0
3852,1,8,4052,haskert,2,2,1,0,555,605,NA,1,NA,7,2,0
3853,1,8,4053,mifters,2,2,1,1,506,555,NA,2,NA,7,2,0
3854,1,8,4054,kousen,1,1,1,1,524,506,3.4073,2,4,4,1,0
3855,1,8,4055,hood,2,2,1,1,525,524,NA,1,NA,7,2,0
3856,1,8,4056,cevant,2,2,1,1,526,525,NA,2,NA,7,2,0
3857,1,8,4057,lipuur,2,2,1,1,574,526,NA,2,NA,7,2,0
3858,1,8,4058,giftig,1,1,1,1,460,574,4.9852,2,5,5,1,0
3859,1,8,4059,functies,1,1,1,1,448,460,2.6984,1,4,4,1,0
3860,1,8,4060,boorden,1,1,1,1,452,448,0.686,1,3,3,1,0
3861,1,8,4061,vorst,1,1,1,1,503,452,4.322,1,5,5,1,0
3862,1,8,4062,fijntjes,1,1,1,1,521,503,0.2515,1,2,2,1,0
3863,1,8,4063,knoortjes,2,2,1,1,795,521,NA,1,NA,7,2,0
3864,1,8,4064,rijkste,1,1,1,1,561,795,4.5507,2,5,5,1,0
3865,1,8,4065,minder,1,1,1,1,496,561,121.2685,1,6,6,1,0
3866,1,8,4066,trachtten,1,1,1,1,498,496,0.1829,1,2,2,1,0
3867,1,8,4067,genakt,2,2,1,1,564,498,NA,1,NA,7,2,0
3868,1,8,4068,stiep,2,2,1,1,499,564,NA,2,NA,7,2,0
3869,1,8,4069,procent,1,1,1,1,517,499,44.5238,2,6,6,1,0
3870,1,8,4070,tjonge,1,1,1,1,822,517,9.8789,1,5,5,1,0
3871,1,8,4071,bijbel,1,1,1,1,572,822,23.0508,1,6,6,1,0
3872,1,8,4072,verhool,2,2,1,1,602,572,NA,1,NA,7,2,0
3873,1,8,4073,vowtje,2,2,1,1,616,602,NA,2,NA,7,2,0
3874,1,8,4074,crèches,1,1,1,1,486,616,0.0686,2,1,1,1,0
3875,1,8,4075,gorst,2,2,1,1,809,486,NA,1,NA,7,2,0
3876,1,8,4076,cerdrum,2,2,1,1,669,809,NA,2,NA,7,2,0
3877,1,8,4077,mondstuk,1,1,1,1,681,669,0.4116,2,2,2,1,0
3878,1,8,4078,vuppair,2,2,1,1,467,681,NA,1,NA,7,2,0
3879,1,8,4079,flauw,1,1,1,1,503,467,21.4958,2,6,6,1,0
3880,1,8,4080,omloop,1,1,1,1,488,503,1.3492,1,4,4,1,0
3881,1,8,4081,bowling,1,1,1,1,507,488,0.7318,1,3,3,1,0
3882,1,8,4082,bril,1,1,1,1,461,507,24.4915,1,6,6,1,0
3883,1,8,4083,felheid,1,1,1,1,607,461,0.1372,1,2,2,1,0
3884,1,8,4084,extraag,2,2,1,1,877,607,NA,1,NA,7,2,1
3885,1,8,4085,stonds,2,1,0,1,863,877,NA,2,NA,7,1,0
3886,1,8,4086,sexy,1,1,1,0,467,863,36.3371,2,6,6,1,0
3887,1,8,4087,opslag,1,1,1,1,453,467,8.4383,1,5,5,1,0
3888,1,8,4088,bardjas,2,2,1,1,585,453,NA,1,NA,7,2,0
3889,1,8,4089,merding,2,2,1,1,488,585,NA,2,NA,7,2,1
3890,1,8,4090,harpen,1,2,0,1,443,488,0.1372,2,2,2,2,0
3891,1,8,4091,drappen,2,2,1,0,1294,443,NA,1,NA,7,2,0
3892,1,8,4092,pemen,2,2,1,1,560,1294,NA,2,NA,7,2,0
3893,1,8,4093,volgde,1,1,1,1,480,560,18.0428,2,6,6,1,0
3894,1,8,4094,smulken,2,2,1,1,466,480,NA,1,NA,7,2,1
3895,1,8,4095,schurft,1,2,0,1,517,466,0.5717,2,3,3,2,0
3896,1,8,4096,trieven,2,2,1,0,551,517,NA,1,NA,7,2,0
3897,1,8,4097,mentaal,1,1,1,1,791,551,3.8418,2,5,5,1,1
3898,1,8,4098,stalmde,2,1,0,1,860,791,NA,1,NA,7,1,1
3899,1,8,4099,zwarm,2,1,0,0,447,860,NA,2,NA,7,1,0
3900,1,8,4100,zaren,2,2,1,0,580,447,NA,2,NA,7,2,0
3901,1,8,4101,lim,2,2,1,1,702,580,NA,2,NA,7,2,0
3902,1,8,4102,sloog,2,2,1,1,568,702,NA,2,NA,7,2,1
3903,1,8,4103,wees,1,2,0,1,519,568,233.687,2,6,6,2,1
3904,1,8,4104,weeraf,2,1,0,0,553,519,NA,1,NA,7,1,0
3905,1,8,4105,eelboorns,2,2,1,0,584,553,NA,2,NA,7,2,0
3906,1,8,4106,hijgend,1,1,1,1,631,584,0.2515,2,2,2,1,0
3907,1,8,4107,kwartet,1,1,1,1,676,631,0.7546,1,3,3,1,0
3908,1,8,4108,spoortjes,1,1,1,1,542,676,0.0229,1,1,1,1,1
3909,1,8,4109,riks,1,2,0,1,542,542,0.0229,1,1,1,2,0
3910,1,8,4110,penseel,1,1,1,0,589,542,0.4574,1,2,2,1,0
3911,1,8,4111,dooistol,2,2,1,1,524,589,NA,1,NA,7,2,0
3912,1,8,4112,miks,2,2,1,1,540,524,NA,2,NA,7,2,0
3913,1,8,4113,jel,2,2,1,1,476,540,NA,2,NA,7,2,0
3914,1,8,4114,sjaasde,2,2,1,1,623,476,NA,2,NA,7,2,0
3915,1,8,4115,koft,2,2,1,1,652,623,NA,2,NA,7,2,0
3916,1,8,4116,grenzen,1,1,1,1,455,652,15.6188,2,6,6,1,1
3917,1,8,4117,do,1,2,0,1,651,455,2.4697,1,4,4,2,0
3918,1,8,4118,zware,1,1,1,0,455,651,50.8582,1,6,6,1,0
3919,1,8,4119,roor,2,2,1,1,587,455,NA,1,NA,7,2,0
3920,1,8,4120,stralkste,2,2,1,1,761,587,NA,2,NA,7,2,0
3921,1,8,4121,zwas,2,2,1,1,561,761,NA,2,NA,7,2,1
3922,1,8,4122,marxist,1,2,0,1,496,561,0.2744,2,2,2,2,0
3923,1,8,4123,schof,2,2,1,0,1025,496,NA,1,NA,7,2,0
3924,1,8,4124,paksing,2,2,1,1,574,1025,NA,2,NA,7,2,0
3925,1,8,4125,nieuwtjes,1,1,1,1,493,574,0.7318,2,3,3,1,0
3926,1,8,4126,verbaard,2,2,1,1,591,493,NA,1,NA,7,2,0
3927,1,8,4127,streeden,2,2,1,1,620,591,NA,2,NA,7,2,0
3928,1,8,4128,stampel,2,2,1,1,1466,620,NA,2,NA,7,2,0
3929,1,8,4129,vijde,2,2,1,1,757,1466,NA,2,NA,7,2,0
3930,1,8,4130,steks,2,2,1,1,491,757,NA,2,NA,7,2,0
3931,1,8,4131,rijd,1,1,1,1,766,491,21.9074,2,6,6,1,0
3932,1,8,4132,geruild,1,1,1,1,533,766,2.7213,1,4,4,1,0
3933,1,8,4133,blijken,1,1,1,1,629,533,6.4487,1,5,5,1,0
3934,1,8,4134,hormen,2,2,1,1,562,629,NA,1,NA,7,2,0
3935,1,8,4135,grillig,1,1,1,1,561,562,1.3035,2,3,3,1,0
3936,1,8,4136,kiga's,2,2,1,1,449,561,NA,1,NA,7,2,0
3937,1,8,4137,sovens,2,2,1,1,532,449,NA,2,NA,7,2,0
3938,1,8,4138,slinkaards,2,2,1,1,565,532,NA,2,NA,7,2,0
3939,1,8,4139,paloel,2,2,1,1,724,565,NA,2,NA,7,2,0
3940,1,8,4140,pigzel,2,2,1,1,477,724,NA,2,NA,7,2,0
3941,1,8,4141,pobten,2,2,1,1,463,477,NA,2,NA,7,2,0
3942,1,8,4142,stop,1,1,1,1,578,463,301.9706,2,6,6,1,0
3943,1,8,4143,heging,2,2,1,1,609,578,NA,1,NA,7,2,0
3944,1,8,4144,kragen,1,1,1,1,671,609,0.6632,2,3,3,1,0
3945,1,8,4145,jacquet,1,1,1,1,665,671,0.2973,1,2,2,1,0
3946,1,8,4146,verkaagd,2,2,1,1,597,665,NA,1,NA,7,2,0
3947,1,8,4147,dever,2,2,1,1,547,597,NA,2,NA,7,2,0
3948,1,8,4148,bezerft,2,2,1,1,546,547,NA,2,NA,7,2,1
3949,1,8,4149,jin,2,1,0,1,834,546,NA,2,NA,7,1,0
3950,1,8,4150,jallo,2,2,1,0,615,834,NA,2,NA,7,2,0
3951,1,8,4151,zalmpje,1,1,1,1,853,615,0.0457,2,1,1,1,0
3952,1,8,4152,serum,1,1,1,1,599,853,4.1391,1,5,5,1,0
3953,1,8,4153,karper,1,1,1,1,454,599,0.686,1,3,3,1,0
3954,1,8,4154,koden,2,2,1,1,538,454,NA,1,NA,7,2,0
3955,1,8,4155,hondels,2,2,1,1,475,538,NA,2,NA,7,2,0
3956,1,8,4156,mertel,2,2,1,1,557,475,NA,2,NA,7,2,0
3957,1,8,4157,elftal,1,1,1,1,556,557,0.9147,2,3,3,1,0
3958,1,8,4158,borpen,2,2,1,1,476,556,NA,1,NA,7,2,0
3959,1,8,4159,primair,1,1,1,1,430,476,0.3659,2,2,2,1,0
3960,1,8,4160,partij,1,1,1,1,402,430,22.6164,1,6,6,1,0
3961,1,8,4161,veurden,2,2,1,1,793,402,NA,1,NA,7,2,0
3962,1,8,4162,jolst,2,2,1,1,495,793,NA,2,NA,7,2,1
3963,1,8,4163,most,1,2,0,1,704,495,0.0457,2,1,1,2,0
3964,1,8,4164,brullen,1,1,1,0,490,704,1.3721,1,4,4,1,0
3965,1,8,4165,paadje,1,1,1,1,684,490,0.1601,1,2,2,1,0
3966,1,8,4166,lafheid,1,1,1,1,535,684,1.9438,1,4,4,1,0
3967,1,8,4167,tekten,2,2,1,1,551,535,NA,1,NA,7,2,0
3968,1,8,4168,kink,1,1,1,1,951,551,0.6632,2,3,3,1,0
3969,1,8,4169,bebijk,2,2,1,1,487,951,NA,1,NA,7,2,0
3970,1,8,4170,angel,1,1,1,1,505,487,10.6336,2,5,5,1,0
3971,1,8,4171,hooi,1,1,1,1,459,505,2.8814,1,4,4,1,1
3972,1,8,4172,ringplaats,2,1,0,1,495,459,NA,1,NA,7,1,0
3973,1,8,4173,neggar,2,2,1,0,513,495,NA,2,NA,7,2,0
3974,1,8,4174,zoot,2,2,1,1,865,513,NA,2,NA,7,2,0
3975,1,8,4175,ballons,1,1,1,1,517,865,0.2058,2,2,2,1,0
3976,1,8,4176,kloekers,2,2,1,1,566,517,NA,1,NA,7,2,0
3977,1,8,4177,ros,1,1,1,1,534,566,2.2868,2,4,4,1,0
3978,1,8,4178,praktijk,1,1,1,1,454,534,7.7751,1,5,5,1,0
3979,1,8,4179,waard,1,1,1,1,586,454,113.7449,1,6,6,1,0
3980,1,8,4180,tenors,1,1,1,1,521,586,0,1,1,1,1,1
3981,1,8,4181,doña's,1,2,0,1,490,521,0,1,1,1,2,0
3982,1,8,4182,streps,2,2,1,0,555,490,NA,1,NA,7,2,0
3983,1,8,4183,zoons,1,1,1,1,588,555,8.7127,2,5,5,1,0
3984,1,8,4184,duim,1,1,1,1,474,588,10.7936,1,5,5,1,1
3985,1,8,4185,boosje,2,1,0,1,429,474,NA,1,NA,7,1,0
3986,1,8,4186,marker,1,1,1,0,513,429,0.2287,2,2,2,1,0
3987,1,8,4187,claxon,1,1,1,1,547,513,0.9147,1,3,3,1,0
3988,1,8,4188,gehuild,1,1,1,1,451,547,5.5798,1,5,5,1,1
3989,1,8,4189,raison,1,2,0,1,1062,451,0.0686,1,1,1,2,0
3990,1,8,4190,pluimpjes,1,1,1,0,865,1062,0.0915,1,1,1,1,0
3991,1,8,4191,kranen,1,1,1,1,565,865,0.8918,1,3,3,1,0
3992,1,8,4192,hoort,1,1,1,1,804,565,196.5267,1,6,6,1,0
3993,1,8,4193,vrenheid,2,2,1,1,537,804,NA,1,NA,7,2,0
3994,1,8,4194,betreurd,1,1,1,1,746,537,0.2058,2,2,2,1,0
3995,1,8,4195,rijbaan,1,1,1,1,466,746,0.3888,1,2,2,1,1
3996,1,8,4196,pinnen,1,2,0,1,549,466,1.3035,1,3,3,2,0
3997,1,8,4197,geg,2,2,1,0,549,549,NA,1,NA,7,2,0
3998,1,8,4198,beneent,2,2,1,1,581,549,NA,2,NA,7,2,0
3999,1,8,4199,cleal,2,2,1,1,788,581,NA,2,NA,7,2,0
4000,1,8,4200,pender,2,2,1,1,458,788,NA,2,NA,7,2,NA
4001,1,9,4201,vuiltig,2,2,1,NA,697,NA,NA,NA,NA,7,2,1
4002,1,9,4202,train,1,2,0,1,915,697,5.2825,2,5,5,2,1
4003,1,9,4203,woerden,1,2,0,0,612,915,0,1,1,1,2,0
4004,1,9,4204,hoksen,2,2,1,0,673,612,NA,1,NA,7,2,0
4005,1,9,4205,fruitig,1,1,1,1,556,673,0.4802,2,NA,NA,1,1
4006,1,9,4206,flaps,1,2,0,1,716,556,0.4802,1,NA,NA,2,0
4007,1,9,4207,vrie,2,2,1,0,548,716,NA,1,NA,7,2,0
4008,1,9,4208,opschrift,1,1,1,1,484,548,0.4116,2,2,2,1,0
4009,1,9,4209,gloeilamp,1,1,1,1,535,484,0.5946,1,3,3,1,0
4010,1,9,4210,troche,2,2,1,1,632,535,NA,1,NA,7,2,0
4011,1,9,4211,kuims,2,2,1,1,628,632,NA,2,NA,7,2,0
4012,1,9,4212,genie,1,1,1,1,577,628,25.2233,2,6,6,1,0
4013,1,9,4213,schooier,1,1,1,1,800,577,3.5445,1,4,4,1,0
4014,1,9,4214,vulde,1,1,1,1,517,800,1.898,1,4,4,1,0
4015,1,9,4215,kruid,1,1,1,1,566,517,2.1496,1,4,4,1,0
4016,1,9,4216,doorpit,2,2,1,1,726,566,NA,1,NA,7,2,0
4017,1,9,4217,klete,2,2,1,1,623,726,NA,2,NA,7,2,0
4018,1,9,4218,donding,2,2,1,1,603,623,NA,2,NA,7,2,1
4019,1,9,4219,zwiepte,1,2,0,1,761,603,0.0915,2,1,1,2,0
4020,1,9,4220,koetman,2,2,1,0,609,761,NA,1,NA,7,2,0
4021,1,9,4221,baims,2,2,1,1,573,609,NA,2,NA,7,2,1
4022,1,9,4222,landig,2,1,0,1,508,573,NA,2,NA,7,1,0
4023,1,9,4223,blop,2,2,1,0,573,508,NA,2,NA,7,2,0
